Video Name,Sub_ID,Start,End,Cyclist,Motorcycle,Pedestrian,JayWalk,kid(<5),Teenage (6-16),Middle age (16-35),Middle age (35-65),Old (>65),Male,Female,Multi_Ped,FirstDetection_Timestamp,other,Distraction (cellphone use),Incident,E-scooter
US17-92_@_20TH_ST_11022019_123722,14.0,,,1.0,,,1.0,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,35.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,36.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,38.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,39.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,40.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_20TH_ST_11022019_123722,43.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,44.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_123722,48.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_20TH_ST_11022019_133722,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,15.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,28.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,34.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,37.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_133722,38.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,15.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,27.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,37.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_143722,39.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,3.0,,,1.0,,1,1.0,,,,,,,,1.0,,,,,
US17-92_@_20TH_ST_11022019_153722,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,13.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,25.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,28.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,29.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,30.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,32.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_153722,37.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,4.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_20TH_ST_11022019_163722,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,19.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,
US17-92_@_20TH_ST_11022019_163722,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,23.0,,,1.0,,,1.0,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,25.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,33.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,34.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_163722,36.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,22.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_20TH_ST_11022019_173722,25.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,28.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_173722,33.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_183722,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_20TH_ST_11022019_183722,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_144715,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_144715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_144715,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,15.0,,,1.0,,,1.0,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,23.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,34.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,36.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,38.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,49.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_154715,50.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_164715,6.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_10022019_164715,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_164715,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_164715,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_164715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_164715,30.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_164715,41.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_164715,42.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_164715,44.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_164715,45.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_174715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_174715,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_174715,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_174715,23.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_174715,45.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_174715,47.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_174715,53.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_184715,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_184715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_184715,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_184715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_184715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_184715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_184715,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10022019_184715,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_074715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_074715,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_074715,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_074715,31.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_074715,37.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_074715,38.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_074715,42.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_074715,44.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_084715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_084715,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_084715,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_084715,14.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_10032019_084715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_084715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_084715,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_094715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_094715,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_094715,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_094715,23.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_104715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_104715,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_104715,21.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_10032019_104715,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_104715,25.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_104715,34.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_104715,37.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_104715,38.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_104715,50.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_114715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_114715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_114715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_114715,40.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_114715,49.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_114715,57.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,23.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,27.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,28.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_124715,38.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_134715,3.0,,,1.0,,,1.0,,,,,,,,,,,,,
US17-92_@_SR434_10032019_134715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_134715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_134715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_134715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_134715,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_134715,34.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_134715,36.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_144715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_144715,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_144715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_144715,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_144715,27.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_144715,33.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_144715,43.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_154715,0.0,,,1.0,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_154715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_154715,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_154715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_154715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_154715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_154715,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_154715,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_164715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_164715,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_164715,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_164715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_164715,28.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_10032019_164715,34.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_174715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_174715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_174715,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_174715,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_174715,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_174715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_174715,23.0,,,,,1,1.0,,,1.0,,,,1.0,,,,,,
US17-92_@_SR434_10032019_174715,33.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_10032019_174715,36.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10032019_174715,37.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_074715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_074715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_074715,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_074715,31.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_074715,39.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_084715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_084715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_084715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_084715,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_084715,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,23.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,28.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,34.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_094715,35.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_104715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_104715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_114715,7.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_114715,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_114715,31.0,,,,1.0,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_10042019_124715,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,8.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,21.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,26.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,29.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,34.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,42.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_124715,44.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_134715,0.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_134715,11.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_134715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_134715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_134715,16.0,,,1.0,,,1.0,,,,,,,,,,,,,
US17-92_@_SR434_10042019_134715,17.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_134715,22.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_144715,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_144715,14.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_144715,15.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_144715,18.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_144715,25.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_144715,39.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_10042019_154715,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_112129,3.0,,,,,1,,,,1.0,,,,1.0,,,1.0,,,
US17-92_@_SR434_11012019_112129,5.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_SR434_11012019_112129,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_112129,15.0,,,,,1,,,,,,,,,1.0,,,,,
US17-92_@_SR434_11012019_112129,19.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_112129,22.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_SR434_11012019_112129,23.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_SR434_11012019_112129,24.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_112129,27.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_112129,30.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_11012019_112129,31.0,,,,1.0,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_11012019_112129,32.0,,,,,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_11012019_112129,34.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_11012019_112129,39.0,,,,1.0,1,,,,,,,,,1.0,,,,,
US17-92_@_SR434_11012019_112129,40.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_11012019_112129,46.0,,,1.0,,1,1.0,,,,,,,,1.0,,,,,
US17-92_@_SR434_11012019_112129,50.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_112129,51.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_122129,0.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_11012019_122129,6.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_122129,9.0,,,,1.0,1,1.0,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_11012019_122129,13.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_122129,17.0,,,,,1,1.0,,,1.0,,,,1.0,,,,,,
US17-92_@_SR434_11012019_122129,20.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_122129,23.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_122129,26.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_SR434_11012019_122129,29.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_122129,31.0,,,,,1,1.0,,,,,,,,1.0,,,,,
US17-92_@_SR434_11012019_122129,32.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_122129,43.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_132129,0.0,,,,,1,1.0,,,,,,,,1.0,,,,,
US17-92_@_SR434_11012019_132129,3.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_11012019_132129,5.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_132129,6.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_132129,9.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_132129,10.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_132129,11.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_132129,12.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_132129,13.0,,,,,1,,,,1.0,,,,1.0,,,,,,
US17-92_@_SR434_11012019_132129,15.0,,,1.0,,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_132129,16.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_132129,19.0,,,,,1,,,,1.0,,,1.0,,,,1.0,,,
US17-92_@_SR434_11012019_173722,0.0,,,,,1,,,,1.0,,,1.0,,,,,,,
US17-92_@_SR434_11012019_173722,1.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_173722,2.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_173722,3.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_173722,4.0,,,,1.0,,,,,,,,,,,,,,,
US17-92_@_SR434_11012019_173722,6.0,,,,1.0,,,,,,,,,,,,,,,
